,country,year,sex,age,suicides_no,population
15666,Luxembourg,2015,male,55-74 years,16,54325
15667,Luxembourg,2015,male,75+ years,4,15011
15668,Luxembourg,2015,male,35-54 years,17,90095
15669,Luxembourg,2015,female,55-74 years,9,53878
15670,Luxembourg,2015,male,15-24 years,4,34757
15671,Luxembourg,2015,male,25-34 years,4,42930
15672,Luxembourg,2015,female,75+ years,2,23189
15673,Luxembourg,2015,female,35-54 years,6,85928
15674,Luxembourg,2015,female,5-14 years,1,30367
15675,Luxembourg,2015,female,15-24 years,1,33170
15676,Luxembourg,2015,female,25-34 years,0,42000
15677,Luxembourg,2015,male,5-14 years,0,32098
15678,Macau,1994,male,75+ years,2,3622
15679,Macau,1994,female,75+ years,3,6106
15680,Macau,1994,female,55-74 years,3,20340
15681,Macau,1994,male,55-74 years,2,17269
15682,Macau,1994,male,35-54 years,6,55677
15683,Macau,1994,male,25-34 years,3,34319
15684,Macau,1994,male,15-24 years,2,23147
15685,Macau,1994,female,35-54 years,4,48296
15686,Macau,1994,female,25-34 years,2,43286
15687,Macau,1994,female,15-24 years,0,28458
15688,Macau,1994,female,5-14 years,0,32221
15689,Macau,1994,male,5-14 years,0,33801
15690,Maldives,2000,female,15-24 years,0,30505
15691,Maldives,2000,female,25-34 years,0,20187
15692,Maldives,2000,female,35-54 years,0,21530
15693,Maldives,2000,female,5-14 years,0,39553
15694,Maldives,2000,female,55-74 years,0,9708
15695,Maldives,2000,female,75+ years,0,875
15696,Maldives,2000,male,15-24 years,0,30141
15697,Maldives,2000,male,25-34 years,0,18613
15698,Maldives,2000,male,35-54 years,0,21191
15699,Maldives,2000,male,5-14 years,0,41677
15700,Maldives,2000,male,55-74 years,0,11950
15701,Maldives,2000,male,75+ years,0,1457
15702,Maldives,2001,female,75+ years,1,976
15703,Maldives,2001,male,25-34 years,1,19879
15704,Maldives,2001,male,15-24 years,1,33293
15705,Maldives,2001,female,15-24 years,0,32184
15706,Maldives,2001,female,25-34 years,0,20790
15707,Maldives,2001,female,35-54 years,0,22699
15708,Maldives,2001,female,5-14 years,0,38833
15709,Maldives,2001,female,55-74 years,0,9895
15710,Maldives,2001,male,35-54 years,0,22506
15711,Maldives,2001,male,5-14 years,0,40987
15712,Maldives,2001,male,55-74 years,0,11895
15713,Maldives,2001,male,75+ years,0,1566
15714,Maldives,2002,male,35-54 years,1,24087
15715,Maldives,2002,female,15-24 years,1,33844
15716,Maldives,2002,male,15-24 years,1,36435
15717,Maldives,2002,female,25-34 years,0,21420
15718,Maldives,2002,female,35-54 years,0,23970
15719,Maldives,2002,female,5-14 years,0,37872
15720,Maldives,2002,female,55-74 years,0,10045
15721,Maldives,2002,female,75+ years,0,1075
15722,Maldives,2002,male,25-34 years,0,21431
15723,Maldives,2002,male,5-14 years,0,40027
15724,Maldives,2002,male,55-74 years,0,11868
15725,Maldives,2002,male,75+ years,0,1673
15726,Maldives,2003,male,35-54 years,3,25926
15727,Maldives,2003,female,35-54 years,1,25331
15728,Maldives,2003,female,15-24 years,0,35389
15729,Maldives,2003,female,25-34 years,0,22136
15730,Maldives,2003,female,5-14 years,0,36749
15731,Maldives,2003,female,55-74 years,0,10178
15732,Maldives,2003,female,75+ years,0,1172
15733,Maldives,2003,male,15-24 years,0,39360
15734,Maldives,2003,male,25-34 years,0,23334
15735,Maldives,2003,male,5-14 years,0,38880
15736,Maldives,2003,male,55-74 years,0,11874
15737,Maldives,2003,male,75+ years,0,1781
15738,Maldives,2004,female,35-54 years,1,26744
15739,Maldives,2004,female,15-24 years,0,36682
15740,Maldives,2004,female,25-34 years,0,23017
15741,Maldives,2004,female,5-14 years,0,35553
15742,Maldives,2004,female,55-74 years,0,10331
15743,Maldives,2004,female,75+ years,0,1273
15744,Maldives,2004,male,15-24 years,0,41834
15745,Maldives,2004,male,25-34 years,0,25657
15746,Maldives,2004,male,35-54 years,0,27988
15747,Maldives,2004,male,5-14 years,0,37626
15748,Maldives,2004,male,55-74 years,0,11921
15749,Maldives,2004,male,75+ years,0,1900
15750,Maldives,2005,male,5-14 years,1,36354
15751,Maldives,2005,female,15-24 years,0,37646
15752,Maldives,2005,female,25-34 years,0,24094
15753,Maldives,2005,female,35-54 years,0,28181
15754,Maldives,2005,female,5-14 years,0,34367
15755,Maldives,2005,female,55-74 years,0,10524
15756,Maldives,2005,female,75+ years,0,1384
15757,Maldives,2005,male,15-24 years,0,43696
15758,Maldives,2005,male,25-34 years,0,28406
15759,Maldives,2005,male,35-54 years,0,30244
15760,Maldives,2005,male,55-74 years,0,12007
15761,Maldives,2005,male,75+ years,0,2033
15762,Maldives,2007,male,25-34 years,2,33612
15763,Maldives,2007,female,25-34 years,1,26539
15764,Maldives,2007,female,15-24 years,1,39138
15765,Maldives,2007,male,15-24 years,1,48015
15766,Maldives,2007,female,35-54 years,0,30921
15767,Maldives,2007,female,5-14 years,0,31970
15768,Maldives,2007,female,55-74 years,0,10963
15769,Maldives,2007,female,75+ years,0,1654
15770,Maldives,2007,male,35-54 years,0,34278
15771,Maldives,2007,male,5-14 years,0,33952
15772,Maldives,2007,male,55-74 years,0,12063
15773,Maldives,2007,male,75+ years,0,2431
15774,Maldives,2008,female,15-24 years,0,39416
15775,Maldives,2008,female,25-34 years,0,28020
15776,Maldives,2008,female,35-54 years,0,32315
15777,Maldives,2008,female,5-14 years,0,30881
15778,Maldives,2008,female,55-74 years,0,11260
15779,Maldives,2008,female,75+ years,0,1805
15780,Maldives,2008,male,15-24 years,0,49380
15781,Maldives,2008,male,25-34 years,0,36778
15782,Maldives,2008,male,35-54 years,0,36569
15783,Maldives,2008,male,5-14 years,0,32676
15784,Maldives,2008,male,55-74 years,0,12185
15785,Maldives,2008,male,75+ years,0,2639
15786,Maldives,2010,male,15-24 years,1,50279
15787,Maldives,2010,female,15-24 years,0,39026
15788,Maldives,2010,female,25-34 years,0,31331
15789,Maldives,2010,female,35-54 years,0,35077
15790,Maldives,2010,female,5-14 years,0,29203
15791,Maldives,2010,female,55-74 years,0,12087
15792,Maldives,2010,female,75+ years,0,2155
15793,Maldives,2010,male,25-34 years,0,44119
15794,Maldives,2010,male,35-54 years,0,41732
15795,Maldives,2010,male,5-14 years,0,30688
15796,Maldives,2010,male,55-74 years,0,12814
15797,Maldives,2010,male,75+ years,0,3048
15798,Maldives,2011,male,5-14 years,1,30136
15799,Maldives,2011,male,25-34 years,1,48207
15800,Maldives,2011,female,15-24 years,0,38483
15801,Maldives,2011,female,25-34 years,0,33114
15802,Maldives,2011,female,35-54 years,0,36341
15803,Maldives,2011,female,5-14 years,0,28689
15804,Maldives,2011,female,55-74 years,0,12507
15805,Maldives,2011,female,75+ years,0,2370
15806,Maldives,2011,male,15-24 years,0,50597
15807,Maldives,2011,male,35-54 years,0,44123
15808,Maldives,2011,male,55-74 years,0,13188
15809,Maldives,2011,male,75+ years,0,3263
15810,Malta,1985,male,55-74 years,1,21600
15811,Malta,1985,male,15-24 years,1,24200
15812,Malta,1985,female,15-24 years,0,23000
15813,Malta,1985,female,25-34 years,0,29600
15814,Malta,1985,female,35-54 years,0,46100
15815,Malta,1985,female,5-14 years,0,25900
15816,Malta,1985,female,55-74 years,0,26500
15817,Malta,1985,female,75+ years,0,7300
15818,Malta,1985,male,25-34 years,0,29600
15819,Malta,1985,male,35-54 years,0,40800
15820,Malta,1985,male,5-14 years,0,27900
15821,Malta,1985,male,75+ years,0,4700
15822,Malta,1986,female,25-34 years,1,27700
15823,Malta,1986,female,15-24 years,0,24100
15824,Malta,1986,female,35-54 years,0,46100
15825,Malta,1986,female,5-14 years,0,26700
15826,Malta,1986,female,55-74 years,0,28200
15827,Malta,1986,female,75+ years,0,7900
15828,Malta,1986,male,15-24 years,0,25600
15829,Malta,1986,male,25-34 years,0,28400
15830,Malta,1986,male,35-54 years,0,43400
15831,Malta,1986,male,5-14 years,0,28400
15832,Malta,1986,male,55-74 years,0,24000
15833,Malta,1986,male,75+ years,0,5300
15834,Malta,1987,male,75+ years,1,5300
15835,Malta,1987,female,15-24 years,0,24000
15836,Malta,1987,female,25-34 years,0,27700
15837,Malta,1987,female,35-54 years,0,46400
15838,Malta,1987,female,5-14 years,0,26900
15839,Malta,1987,female,55-74 years,0,28600
15840,Malta,1987,female,75+ years,0,8000
15841,Malta,1987,male,15-24 years,0,25500
15842,Malta,1987,male,25-34 years,0,28500
15843,Malta,1987,male,35-54 years,0,43900
15844,Malta,1987,male,5-14 years,0,28600
15845,Malta,1987,male,55-74 years,0,24000
15846,Malta,1988,male,25-34 years,3,28700
15847,Malta,1988,male,15-24 years,2,25400
15848,Malta,1988,male,35-54 years,3,44900
15849,Malta,1988,female,25-34 years,1,27700
15850,Malta,1988,female,15-24 years,0,24000
15851,Malta,1988,female,35-54 years,0,47200
15852,Malta,1988,female,5-14 years,0,27200
15853,Malta,1988,female,55-74 years,0,29000
15854,Malta,1988,female,75+ years,0,8100
15855,Malta,1988,male,5-14 years,0,28900
15856,Malta,1988,male,55-74 years,0,24300
15857,Malta,1988,male,75+ years,0,5400
15858,Malta,1989,male,15-24 years,5,25300
15859,Malta,1989,male,75+ years,1,5600
15860,Malta,1989,male,55-74 years,4,24600
15861,Malta,1989,male,25-34 years,4,28800
15862,Malta,1989,male,35-54 years,4,46100
15863,Malta,1989,female,25-34 years,2,27600
15864,Malta,1989,female,35-54 years,3,47900
15865,Malta,1989,female,15-24 years,0,24000
15866,Malta,1989,female,5-14 years,0,27300
15867,Malta,1989,female,55-74 years,0,29500
15868,Malta,1989,female,75+ years,0,8300
15869,Malta,1989,male,5-14 years,0,29000
15870,Malta,1990,male,35-54 years,4,47400
15871,Malta,1990,male,15-24 years,2,25600
15872,Malta,1990,male,55-74 years,1,25000
15873,Malta,1990,male,25-34 years,1,28600
15874,Malta,1990,female,15-24 years,0,24100
15875,Malta,1990,female,25-34 years,0,27300
15876,Malta,1990,female,35-54 years,0,48900
15877,Malta,1990,female,5-14 years,0,27400
15878,Malta,1990,female,55-74 years,0,30200
15879,Malta,1990,female,75+ years,0,8400
15880,Malta,1990,male,5-14 years,0,28900
15881,Malta,1990,male,75+ years,0,5600
15882,Malta,1991,male,15-24 years,3,26100
15883,Malta,1991,male,25-34 years,3,28100
15884,Malta,1991,male,35-54 years,3,48700
15885,Malta,1991,female,35-54 years,1,49800
15886,Malta,1991,female,15-24 years,0,24600
15887,Malta,1991,female,25-34 years,0,26900
15888,Malta,1991,female,5-14 years,0,27300
15889,Malta,1991,female,55-74 years,0,30900
15890,Malta,1991,female,75+ years,0,8500
15891,Malta,1991,male,5-14 years,0,28800
15892,Malta,1991,male,55-74 years,0,25500
15893,Malta,1991,male,75+ years,0,5600
15894,Malta,1992,male,75+ years,2,5500
15895,Malta,1992,male,25-34 years,4,27700
15896,Malta,1992,male,55-74 years,3,26200
15897,Malta,1992,female,55-74 years,3,31600
15898,Malta,1992,male,15-24 years,2,26700
15899,Malta,1992,female,35-54 years,3,50800
15900,Malta,1992,male,35-54 years,1,50100
15901,Malta,1992,female,15-24 years,0,25100
15902,Malta,1992,female,25-34 years,0,26500
15903,Malta,1992,female,5-14 years,0,27100
15904,Malta,1992,female,75+ years,0,8400
15905,Malta,1992,male,5-14 years,0,28600
15906,Malta,1993,male,25-34 years,4,27200
15907,Malta,1993,female,35-54 years,4,51700
15908,Malta,1993,male,55-74 years,2,26700
15909,Malta,1993,female,55-74 years,2,32300
15910,Malta,1993,male,35-54 years,2,51300
15911,Malta,1993,female,25-34 years,1,26000
15912,Malta,1993,male,15-24 years,1,27300
15913,Malta,1993,female,15-24 years,0,25500
15914,Malta,1993,female,5-14 years,0,27100
15915,Malta,1993,female,75+ years,0,8500
15916,Malta,1993,male,5-14 years,0,28500
15917,Malta,1993,male,75+ years,0,5600
15918,Malta,1994,male,75+ years,1,5600
15919,Malta,1994,female,75+ years,1,8600
15920,Malta,1994,male,25-34 years,3,26900
15921,Malta,1994,male,15-24 years,3,27900
15922,Malta,1994,male,35-54 years,5,52500
15923,Malta,1994,female,35-54 years,2,52900
15924,Malta,1994,female,15-24 years,0,26100
15925,Malta,1994,female,25-34 years,0,25500
15926,Malta,1994,female,5-14 years,0,27000
15927,Malta,1994,female,55-74 years,0,33100
15928,Malta,1994,male,5-14 years,0,28300
15929,Malta,1994,male,55-74 years,0,27300
15930,Malta,1995,male,15-24 years,4,28300
15931,Malta,1995,male,35-54 years,4,53800
15932,Malta,1995,female,35-54 years,4,53900
15933,Malta,1995,male,55-74 years,2,27600
15934,Malta,1995,female,25-34 years,1,24900
15935,Malta,1995,male,25-34 years,1,26500
15936,Malta,1995,female,55-74 years,1,33300
15937,Malta,1995,female,15-24 years,0,26600
15938,Malta,1995,female,5-14 years,0,26900
15939,Malta,1995,female,75+ years,0,9000
15940,Malta,1995,male,5-14 years,0,28200
15941,Malta,1995,male,75+ years,0,5900
15942,Malta,1996,male,75+ years,1,6400
15943,Malta,1996,male,25-34 years,3,25500
15944,Malta,1996,male,15-24 years,3,28700
15945,Malta,1996,female,25-34 years,1,24000
15946,Malta,1996,male,55-74 years,1,27700
15947,Malta,1996,male,35-54 years,1,55200
15948,Malta,1996,female,15-24 years,0,26900
15949,Malta,1996,female,35-54 years,0,55000
15950,Malta,1996,female,5-14 years,0,27100
15951,Malta,1996,female,55-74 years,0,33400
15952,Malta,1996,female,75+ years,0,9700
15953,Malta,1996,male,5-14 years,0,28600
15954,Malta,1997,male,75+ years,2,6700
15955,Malta,1997,male,15-24 years,3,29000
15956,Malta,1997,female,25-34 years,2,23300
15957,Malta,1997,male,25-34 years,2,24500
15958,Malta,1997,male,35-54 years,4,56400
15959,Malta,1997,female,15-24 years,1,27300
15960,Malta,1997,female,55-74 years,1,33300
15961,Malta,1997,female,35-54 years,0,56100
15962,Malta,1997,female,5-14 years,0,27100
15963,Malta,1997,female,75+ years,0,10300
15964,Malta,1997,male,5-14 years,0,28800
15965,Malta,1997,male,55-74 years,0,27600
15966,Malta,1998,male,55-74 years,4,27900
15967,Malta,1998,male,35-54 years,6,57500
15968,Malta,1998,male,25-34 years,1,24400
15969,Malta,1998,female,35-54 years,1,56900
15970,Malta,1998,female,15-24 years,0,27600
15971,Malta,1998,female,25-34 years,0,23200
15972,Malta,1998,female,5-14 years,0,26900
15973,Malta,1998,female,55-74 years,0,33400
15974,Malta,1998,female,75+ years,0,10700
15975,Malta,1998,male,15-24 years,0,29500
15976,Malta,1998,male,5-14 years,0,28500
15977,Malta,1998,male,75+ years,0,6900
15978,Malta,1999,male,25-34 years,6,24500
15979,Malta,1999,male,35-54 years,11,57600
15980,Malta,1999,male,75+ years,1,7100
15981,Malta,1999,male,55-74 years,3,28900
15982,Malta,1999,female,75+ years,1,10900
15983,Malta,1999,female,55-74 years,2,34300
15984,Malta,1999,female,15-24 years,1,27900
15985,Malta,1999,male,15-24 years,1,29700
15986,Malta,1999,female,35-54 years,1,56800
15987,Malta,1999,female,25-34 years,0,23300
15988,Malta,1999,female,5-14 years,0,26500
15989,Malta,1999,male,5-14 years,0,28100
15990,Malta,2000,male,75+ years,2,7490
15991,Malta,2000,male,35-54 years,10,57860
15992,Malta,2000,female,25-34 years,2,24143
15993,Malta,2000,male,25-34 years,2,25318
15994,Malta,2000,male,55-74 years,2,30530
15995,Malta,2000,female,35-54 years,3,57250
15996,Malta,2000,male,15-24 years,1,30093
15997,Malta,2000,female,55-74 years,1,35917
15998,Malta,2000,female,15-24 years,0,28328
15999,Malta,2000,female,5-14 years,0,26312
16000,Malta,2000,female,75+ years,0,11486
16001,Malta,2000,male,5-14 years,0,27949
16002,Malta,2001,male,55-74 years,7,32328
16003,Malta,2001,male,35-54 years,9,58158
16004,Malta,2001,male,15-24 years,4,30318
16005,Malta,2001,male,25-34 years,3,26449
16006,Malta,2001,female,75+ years,1,12003
16007,Malta,2001,female,35-54 years,3,57647
16008,Malta,2001,female,25-34 years,1,25332
16009,Malta,2001,female,15-24 years,1,28539
16010,Malta,2001,female,55-74 years,1,37731
16011,Malta,2001,female,5-14 years,0,26275
16012,Malta,2001,male,5-14 years,0,27860
16013,Malta,2001,male,75+ years,0,7901
16014,Malta,2002,male,25-34 years,3,27382
16015,Malta,2002,male,55-74 years,3,33995
16016,Malta,2002,male,35-54 years,5,57735
16017,Malta,2002,female,75+ years,1,12453
16018,Malta,2002,female,25-34 years,2,26071
16019,Malta,2002,female,55-74 years,3,39275
16020,Malta,2002,female,35-54 years,2,57093
16021,Malta,2002,female,15-24 years,0,28419
16022,Malta,2002,female,5-14 years,0,26052
16023,Malta,2002,male,15-24 years,0,30264
16024,Malta,2002,male,5-14 years,0,27603
16025,Malta,2002,male,75+ years,0,8114
16026,Malta,2003,male,75+ years,2,8244
16027,Malta,2003,male,25-34 years,6,28256
16028,Malta,2003,male,55-74 years,4,35758
16029,Malta,2003,male,35-54 years,4,57171
16030,Malta,2003,female,25-34 years,1,26726
16031,Malta,2003,male,15-24 years,1,30207
16032,Malta,2003,female,55-74 years,1,40926
16033,Malta,2003,female,35-54 years,1,56431
16034,Malta,2003,female,15-24 years,0,28425
16035,Malta,2003,female,5-14 years,0,25606
16036,Malta,2003,female,75+ years,0,12812
16037,Malta,2003,male,5-14 years,0,27223
16038,Malta,2004,male,75+ years,2,8419
16039,Malta,2004,female,75+ years,2,13109
16040,Malta,2004,male,55-74 years,4,37496
16041,Malta,2004,male,35-54 years,6,56670
16042,Malta,2004,female,35-54 years,4,55890
16043,Malta,2004,female,15-24 years,2,28457
16044,Malta,2004,male,15-24 years,2,30133
16045,Malta,2004,female,55-74 years,2,42492
16046,Malta,2004,female,25-34 years,0,27498
16047,Malta,2004,female,5-14 years,0,25007
16048,Malta,2004,male,25-34 years,0,29132
16049,Malta,2004,male,5-14 years,0,26615
16050,Malta,2005,male,75+ years,3,8723
16051,Malta,2005,male,35-54 years,8,56364
16052,Malta,2005,male,55-74 years,4,39592
16053,Malta,2005,female,35-54 years,2,55449
16054,Malta,2005,male,25-34 years,1,29584
16055,Malta,2005,female,55-74 years,1,44074
16056,Malta,2005,female,15-24 years,0,28404
16057,Malta,2005,female,25-34 years,0,27895
16058,Malta,2005,female,5-14 years,0,24481
16059,Malta,2005,female,75+ years,0,13684
16060,Malta,2005,male,15-24 years,0,29930
16061,Malta,2005,male,5-14 years,0,25931
16062,Malta,2006,male,75+ years,3,9015
16063,Malta,2006,male,35-54 years,8,56268
16064,Malta,2006,male,15-24 years,3,29634
16065,Malta,2006,male,25-34 years,3,29744
16066,Malta,2006,male,55-74 years,4,41468
16067,Malta,2006,female,35-54 years,3,55069
16068,Malta,2006,female,55-74 years,2,45421
16069,Malta,2006,female,15-24 years,0,28188
16070,Malta,2006,female,25-34 years,0,27929
16071,Malta,2006,female,5-14 years,0,23826
16072,Malta,2006,female,75+ years,0,14319
16073,Malta,2006,male,5-14 years,0,25157
16074,Malta,2007,male,35-54 years,12,56285
16075,Malta,2007,male,25-34 years,5,30315
16076,Malta,2007,male,55-74 years,5,42777
16077,Malta,2007,male,75+ years,1,9256
16078,Malta,2007,male,15-24 years,2,29328
16079,Malta,2007,female,75+ years,1,14886
16080,Malta,2007,female,15-24 years,0,27895
16081,Malta,2007,female,25-34 years,0,28335
16082,Malta,2007,female,35-54 years,0,54855
16083,Malta,2007,female,5-14 years,0,22938
16084,Malta,2007,female,55-74 years,0,46412
16085,Malta,2007,male,5-14 years,0,24299
16086,Malta,2008,male,75+ years,1,9566
16087,Malta,2008,male,55-74 years,4,44053
16088,Malta,2008,male,35-54 years,5,56340
16089,Malta,2008,female,35-54 years,2,54846
16090,Malta,2008,male,15-24 years,1,29288
16091,Malta,2008,male,25-34 years,1,31016
16092,Malta,2008,female,15-24 years,0,27700
16093,Malta,2008,female,25-34 years,0,28817
16094,Malta,2008,female,5-14 years,0,22214
16095,Malta,2008,female,55-74 years,0,47402
16096,Malta,2008,female,75+ years,0,15479
16097,Malta,2008,male,5-14 years,0,23474
16098,Malta,2009,male,25-34 years,9,31502
16099,Malta,2009,male,75+ years,2,9840
16100,Malta,2009,male,55-74 years,9,45352
16101,Malta,2009,male,35-54 years,10,56425
16102,Malta,2009,male,15-24 years,3,29462
16103,Malta,2009,female,25-34 years,2,29150
16104,Malta,2009,female,15-24 years,1,27616
16105,Malta,2009,female,35-54 years,0,54933
16106,Malta,2009,female,5-14 years,0,21609
16107,Malta,2009,female,55-74 years,0,48486
16108,Malta,2009,female,75+ years,0,15983
16109,Malta,2009,male,5-14 years,0,22744
16110,Malta,2010,male,35-54 years,17,56430
16111,Malta,2010,male,75+ years,2,10212
16112,Malta,2010,male,15-24 years,3,29208
16113,Malta,2010,male,25-34 years,3,31445
16114,Malta,2010,male,55-74 years,4,46730
16115,Malta,2010,female,55-74 years,2,49604
16116,Malta,2010,female,15-24 years,0,27407
16117,Malta,2010,female,25-34 years,0,29274
16118,Malta,2010,female,35-54 years,0,54977
16119,Malta,2010,female,5-14 years,0,21055
16120,Malta,2010,female,75+ years,0,16506
16121,Malta,2010,male,5-14 years,0,22101
16122,Malta,2011,male,35-54 years,9,56411
16123,Malta,2011,male,25-34 years,4,31295
16124,Malta,2011,male,15-24 years,3,28714
16125,Malta,2011,male,55-74 years,4,48074
16126,Malta,2011,female,15-24 years,0,27130
16127,Malta,2011,female,25-34 years,0,29205
16128,Malta,2011,female,35-54 years,0,54987
16129,Malta,2011,female,5-14 years,0,20542
16130,Malta,2011,female,55-74 years,0,50691
16131,Malta,2011,female,75+ years,0,17111
16132,Malta,2011,male,5-14 years,0,21524
16133,Malta,2011,male,75+ years,0,10739
16134,Malta,2012,male,55-74 years,8,49347
16135,Malta,2012,male,35-54 years,6,56478
16136,Malta,2012,male,25-34 years,3,31548
16137,Malta,2012,male,75+ years,1,11234
16138,Malta,2012,female,35-54 years,4,54944
16139,Malta,2012,female,55-74 years,2,51796
16140,Malta,2012,male,15-24 years,1,28647
16141,Malta,2012,female,15-24 years,0,26975
16142,Malta,2012,female,25-34 years,0,29331
16143,Malta,2012,female,5-14 years,0,20066
16144,Malta,2012,female,75+ years,0,17713
16145,Malta,2012,male,5-14 years,0,21059
16146,Malta,2013,male,35-54 years,11,56705
16147,Malta,2013,male,75+ years,1,11751
16148,Malta,2013,male,55-74 years,4,50574
16149,Malta,2013,male,15-24 years,2,28655
16150,Malta,2013,male,25-34 years,2,32048
16151,Malta,2013,male,5-14 years,1,20804
16152,Malta,2013,female,25-34 years,1,29657
16153,Malta,2013,female,15-24 years,0,26698
16154,Malta,2013,female,35-54 years,0,54854
16155,Malta,2013,female,5-14 years,0,19765
16156,Malta,2013,female,55-74 years,0,52903
16157,Malta,2013,female,75+ years,0,18314
16158,Malta,2014,male,75+ years,5,12335
16159,Malta,2014,male,35-54 years,13,57094
16160,Malta,2014,male,55-74 years,5,51764
16161,Malta,2014,male,15-24 years,2,28298
16162,Malta,2014,male,25-34 years,2,32560
16163,Malta,2014,female,5-14 years,1,19668
16164,Malta,2014,female,15-24 years,1,26151
16165,Malta,2014,female,25-34 years,1,30050
16166,Malta,2014,female,55-74 years,1,54027
16167,Malta,2014,female,35-54 years,1,54883
16168,Malta,2014,female,75+ years,0,18918
16169,Malta,2014,male,5-14 years,0,20777
16170,Malta,2015,male,25-34 years,8,33179
16171,Malta,2015,male,35-54 years,9,57603
16172,Malta,2015,male,55-74 years,8,53017
16173,Malta,2015,male,15-24 years,2,27768
16174,Malta,2015,female,35-54 years,3,55098
16175,Malta,2015,female,15-24 years,1,25588
16176,Malta,2015,female,55-74 years,2,55161
16177,Malta,2015,female,25-34 years,1,30613
16178,Malta,2015,female,5-14 years,0,19625
16179,Malta,2015,female,75+ years,0,19379
16180,Malta,2015,male,5-14 years,0,20817
16181,Malta,2015,male,75+ years,0,12789
16182,Mauritius,1985,female,75+ years,2,8800
16183,Mauritius,1985,male,25-34 years,19,88500
16184,Mauritius,1985,male,35-54 years,18,89500
16185,Mauritius,1985,male,55-74 years,9,45300
16186,Mauritius,1985,male,15-24 years,21,109400
16187,Mauritius,1985,female,15-24 years,18,106300
16188,Mauritius,1985,female,55-74 years,4,47900
16189,Mauritius,1985,female,25-34 years,6,87200
16190,Mauritius,1985,female,35-54 years,6,90500
16191,Mauritius,1985,male,5-14 years,1,104700
16192,Mauritius,1985,female,5-14 years,0,100900
16193,Mauritius,1985,male,75+ years,0,4400
16194,Mauritius,1986,male,25-34 years,7,88800
16195,Mauritius,1986,male,35-54 years,7,94900
16196,Mauritius,1986,female,15-24 years,6,104600
16197,Mauritius,1986,male,15-24 years,5,108300
16198,Mauritius,1986,female,25-34 years,2,88500
16199,Mauritius,1986,male,55-74 years,1,45700
16200,Mauritius,1986,female,35-54 years,0,96400
16201,Mauritius,1986,female,5-14 years,0,102100
16202,Mauritius,1986,female,55-74 years,0,48500
16203,Mauritius,1986,female,75+ years,0,9100
16204,Mauritius,1986,male,5-14 years,0,106500
16205,Mauritius,1986,male,75+ years,0,4700
16206,Mauritius,1987,male,35-54 years,36,98200
16207,Mauritius,1987,female,15-24 years,28,102000
16208,Mauritius,1987,male,25-34 years,21,91300
16209,Mauritius,1987,male,15-24 years,24,105000
16210,Mauritius,1987,female,75+ years,2,9000
16211,Mauritius,1987,male,55-74 years,6,45800
16212,Mauritius,1987,female,25-34 years,10,92900
16213,Mauritius,1987,female,55-74 years,3,49500
16214,Mauritius,1987,female,35-54 years,6,100300
16215,Mauritius,1987,female,5-14 years,4,103900
16216,Mauritius,1987,male,5-14 years,0,108600
16217,Mauritius,1987,male,75+ years,0,4800
16218,Mauritius,1988,male,75+ years,3,4800
16219,Mauritius,1988,male,35-54 years,44,101600
16220,Mauritius,1988,male,55-74 years,14,46800
16221,Mauritius,1988,male,25-34 years,28,95100
16222,Mauritius,1988,female,15-24 years,21,99200
16223,Mauritius,1988,male,15-24 years,21,102000
16224,Mauritius,1988,female,25-34 years,19,95000
16225,Mauritius,1988,female,35-54 years,11,106100
16226,Mauritius,1988,female,55-74 years,3,49900
16227,Mauritius,1988,female,5-14 years,2,105100
16228,Mauritius,1988,male,5-14 years,1,109800
16229,Mauritius,1988,female,75+ years,0,9600
16230,Mauritius,1989,male,25-34 years,41,96900
16231,Mauritius,1989,male,75+ years,2,5200
16232,Mauritius,1989,male,35-54 years,37,103400
16233,Mauritius,1989,female,75+ years,2,10200
16234,Mauritius,1989,male,15-24 years,19,100400
16235,Mauritius,1989,male,55-74 years,8,47500
16236,Mauritius,1989,female,15-24 years,11,97900
16237,Mauritius,1989,female,55-74 years,5,50900
16238,Mauritius,1989,female,25-34 years,9,96500
16239,Mauritius,1989,female,5-14 years,5,104600
16240,Mauritius,1989,female,35-54 years,5,109900
16241,Mauritius,1989,male,5-14 years,0,109500
16242,Mauritius,1990,male,35-54 years,33,107800
16243,Mauritius,1990,male,55-74 years,13,48700
16244,Mauritius,1990,male,25-34 years,26,98100
16245,Mauritius,1990,female,15-24 years,23,95400
16246,Mauritius,1990,female,25-34 years,18,97100
16247,Mauritius,1990,male,15-24 years,18,98500
16248,Mauritius,1990,female,55-74 years,4,51800
16249,Mauritius,1990,female,35-54 years,8,115600
16250,Mauritius,1990,female,5-14 years,3,103400
16251,Mauritius,1990,male,5-14 years,1,108400
16252,Mauritius,1990,female,75+ years,0,10500
16253,Mauritius,1990,male,75+ years,0,5800
16254,Mauritius,1991,male,75+ years,3,6300
16255,Mauritius,1991,male,25-34 years,37,100400
16256,Mauritius,1991,male,55-74 years,12,47400
16257,Mauritius,1991,male,35-54 years,27,113400
16258,Mauritius,1991,female,15-24 years,15,93300
16259,Mauritius,1991,male,15-24 years,15,96200
16260,Mauritius,1991,female,25-34 years,11,97100
16261,Mauritius,1991,female,55-74 years,5,53600
16262,Mauritius,1991,female,35-54 years,9,114000
16263,Mauritius,1991,female,5-14 years,3,101000
